------------------------ Sentence Scores --------------------------
====================== HTK Results Analysis =======================
  Date: Mon Sep 22 21:08:01 2014
  Ref : >sh/Documents/ThesisData/ASR/ClassifierTraining/Configs/EvalPhones.mlf
  Rec : >Documents/ThesisData/ASR/ClassifierTraining/Configs/EvalMFCPhones.mlf
-------------------------- File Results ---------------------------
7pmo_050ph06dB.rec:   37.21(-13.01)  [H= 163, D= 36, S=239, I=220, N=438]
7pmo_100ph-3dB.rec:   40.41(-19.63)  [H= 177, D= 51, S=210, I=263, N=438]
7pmo_100ph-6dB.rec:   38.13(-19.18)  [H= 167, D= 43, S=228, I=251, N=438]
7pmo_100ph00dB.rec:   39.50(-15.07)  [H= 173, D= 50, S=215, I=239, N=438]
7pmo_100ph03dB.rec:   36.99(-11.64)  [H= 162, D= 31, S=245, I=213, N=438]
7pmo_100ph06dB.rec:   38.13( -9.59)  [H= 167, D= 35, S=236, I=209, N=438]
7pmo_500ph-3dB.rec:   37.67(-16.21)  [H= 165, D= 37, S=236, I=236, N=438]
7pmo_500ph-6dB.rec:   39.04(-18.26)  [H= 171, D= 43, S=224, I=251, N=438]
7pmo_500ph00dB.rec:   39.04(-14.84)  [H= 171, D= 48, S=219, I=236, N=438]
7pmo_500ph03dB.rec:   38.81(-12.10)  [H= 170, D= 48, S=220, I=223, N=438]
7pmo_500ph06dB.rec:   36.99(-11.19)  [H= 162, D= 33, S=243, I=211, N=438]
7pms_001ph-3dB.rec:   37.44(-13.93)  [H= 164, D= 39, S=235, I=225, N=438]
7pms_001ph-6dB.rec:   38.36(-18.26)  [H= 168, D= 50, S=220, I=248, N=438]
7pms_001ph00dB.rec:   36.53(-14.16)  [H= 160, D= 54, S=224, I=222, N=438]
7pms_001ph03dB.rec:   36.76(-11.87)  [H= 161, D= 41, S=236, I=213, N=438]
7pms_001ph06dB.rec:   34.47( -9.36)  [H= 151, D= 32, S=255, I=192, N=438]
7pms_005ph-3dB.rec:   38.81(-14.16)  [H= 170, D= 51, S=217, I=232, N=438]
7pms_005ph-6dB.rec:   36.76(-17.58)  [H= 161, D= 42, S=235, I=238, N=438]
7pms_005ph00dB.rec:   35.84(-13.24)  [H= 157, D= 37, S=244, I=215, N=438]
7pms_005ph03dB.rec:   36.53(-10.50)  [H= 160, D= 49, S=229, I=206, N=438]
7pms_005ph06dB.rec:   34.93( -9.82)  [H= 153, D= 42, S=243, I=196, N=438]
7pms_010ph-3dB.rec:   38.13(-15.75)  [H= 167, D= 43, S=228, I=236, N=438]
7pms_010ph-6dB.rec:   38.36(-17.58)  [H= 168, D= 54, S=216, I=245, N=438]
7pms_010ph00dB.rec:   34.70( -9.82)  [H= 152, D= 33, S=253, I=195, N=438]
7pms_010ph03dB.rec:   36.53(-10.05)  [H= 160, D= 47, S=231, I=204, N=438]
7pms_010ph06dB.rec:   36.07( -7.99)  [H= 158, D= 37, S=243, I=193, N=438]
7pms_050ph-3dB.rec:   37.21(-12.56)  [H= 163, D= 40, S=235, I=218, N=438]
7pms_050ph-6dB.rec:   37.21(-18.95)  [H= 163, D= 44, S=231, I=246, N=438]
7pms_050ph00dB.rec:   37.44(-13.70)  [H= 164, D= 52, S=222, I=224, N=438]
7pms_050ph03dB.rec:   36.99( -9.36)  [H= 162, D= 45, S=231, I=203, N=438]
7pms_050ph06dB.rec:   37.90( -7.99)  [H= 166, D= 46, S=226, I=201, N=438]
7pms_100ph-3dB.rec:   38.36(-12.56)  [H= 168, D= 41, S=229, I=223, N=438]
7pms_100ph-6dB.rec:   37.44(-17.35)  [H= 164, D= 50, S=224, I=240, N=438]
7pms_100ph00dB.rec:   36.99(-11.64)  [H= 162, D= 50, S=226, I=213, N=438]
7pms_100ph03dB.rec:   36.76(-12.33)  [H= 161, D= 41, S=236, I=215, N=438]
7pms_100ph06dB.rec:   34.70( -8.22)  [H= 152, D= 35, S=251, I=188, N=438]
7pms_500ph-3dB.rec:   38.13(-14.61)  [H= 167, D= 52, S=219, I=231, N=438]
7pms_500ph-6dB.rec:   37.90(-18.95)  [H= 166, D= 46, S=226, I=249, N=438]
7pms_500ph00dB.rec:   37.21(-12.79)  [H= 163, D= 45, S=230, I=219, N=438]
7pms_500ph03dB.rec:   35.16(-11.19)  [H= 154, D= 39, S=245, I=203, N=438]
7pms_500ph06dB.rec:   36.99( -8.45)  [H= 162, D= 43, S=233, I=199, N=438]
7poo_001ph-3dB.rec:   50.91(  5.71)  [H= 223, D= 29, S=186, I=198, N=438]
7poo_001ph-6dB.rec:   48.63(  2.51)  [H= 213, D= 33, S=192, I=202, N=438]
7poo_001ph00dB.rec:   54.11(  8.45)  [H= 237, D= 31, S=170, I=200, N=438]
7poo_001ph03dB.rec:   54.57(  7.76)  [H= 239, D= 33, S=166, I=205, N=438]
7poo_001ph06dB.rec:   55.71(  9.13)  [H= 244, D= 33, S=161, I=204, N=438]
7poo_005ph-3dB.rec:   52.51(  5.25)  [H= 230, D= 41, S=167, I=207, N=438]
7poo_005ph-6dB.rec:   50.68(  1.37)  [H= 222, D= 39, S=177, I=216, N=438]
7poo_005ph03dB.rec:   57.08(  8.68)  [H= 250, D= 32, S=156, I=212, N=438]
7poo_005ph06dB.rec:   56.85( 11.19)  [H= 249, D= 30, S=159, I=200, N=438]
7poo_010ph-3dB.rec:   52.51(  5.71)  [H= 230, D= 38, S=170, I=205, N=438]
7poo_010ph-6dB.rec:   51.14(  2.74)  [H= 224, D= 39, S=175, I=212, N=438]
7poo_010ph03dB.rec:   57.76(  9.82)  [H= 253, D= 30, S=155, I=210, N=438]
7poo_010ph06dB.rec:   57.53( 10.73)  [H= 252, D= 30, S=156, I=205, N=438]
7poo_050ph-3dB.rec:   52.28(  4.79)  [H= 229, D= 40, S=169, I=208, N=438]
7poo_050ph-6dB.rec:   50.00(  1.60)  [H= 219, D= 37, S=182, I=212, N=438]
7poo_050ph03dB.rec:   57.99( 10.05)  [H= 254, D= 31, S=153, I=210, N=438]
7poo_050ph06dB.rec:   58.22( 10.96)  [H= 255, D= 30, S=153, I=207, N=438]
7pos_001ph-3dB.rec:   52.74(  4.57)  [H= 231, D= 43, S=164, I=211, N=438]
7pos_001ph-6dB.rec:   50.23(  3.42)  [H= 220, D= 36, S=182, I=205, N=438]
7pos_001ph03dB.rec:   56.85( 10.27)  [H= 249, D= 32, S=157, I=204, N=438]
7pos_001ph06dB.rec:   57.99( 11.64)  [H= 254, D= 31, S=153, I=203, N=438]
7pos_005ph-3dB.rec:   43.84(  3.20)  [H= 192, D= 35, S=211, I=178, N=438]
7pos_005ph-6dB.rec:   45.21(  0.23)  [H= 198, D= 47, S=193, I=197, N=438]
7pos_005ph03dB.rec:   49.32(  7.76)  [H= 216, D= 42, S=180, I=182, N=438]
7pos_005ph06dB.rec:   50.23(  9.13)  [H= 220, D= 48, S=170, I=180, N=438]
7pos_010ph-3dB.rec:   51.60(  2.28)  [H= 226, D= 43, S=169, I=216, N=438]
7pos_010ph-6dB.rec:   48.40(  1.60)  [H= 212, D= 37, S=189, I=205, N=438]
7pos_010ph03dB.rec:   55.02(  9.82)  [H= 241, D= 35, S=162, I=198, N=438]
7pos_010ph06dB.rec:   57.08(  8.45)  [H= 250, D= 33, S=155, I=213, N=438]
7pos_050ph-3dB.rec:   52.28(  2.74)  [H= 229, D= 43, S=166, I=217, N=438]
7pos_050ph-6dB.rec:   50.23(  3.42)  [H= 220, D= 36, S=182, I=205, N=438]
7pos_050ph03dB.rec:   56.62(  9.82)  [H= 248, D= 32, S=158, I=205, N=438]
7pos_050ph06dB.rec:   57.99( 11.64)  [H= 254, D= 31, S=153, I=203, N=438]
7test_clean.rec:   64.38( 55.94)  [H= 282, D= 39, S=117, I= 37, N=438]
7test_dirty-3dB.rec:   52.74(  4.57)  [H= 231, D= 43, S=164, I=211, N=438]
7test_dirty-6dB.rec:   50.23(  3.42)  [H= 220, D= 36, S=182, I=205, N=438]
7test_dirty0dB.rec:   55.94( 10.27)  [H= 245, D= 31, S=162, I=200, N=438]
7test_dirty3dB.rec:   56.85( 10.27)  [H= 249, D= 32, S=157, I=204, N=438]
7test_dirty6dB.rec:   57.99( 11.64)  [H= 254, D= 31, S=153, I=203, N=438]
7umo_001ut-3dB.rec:   48.86(  3.42)  [H= 214, D= 39, S=185, I=199, N=438]
7umo_001ut-6dB.rec:   47.03(  0.00)  [H= 206, D= 45, S=187, I=206, N=438]
7umo_001ut00dB.rec:   53.65(  8.90)  [H= 235, D= 36, S=167, I=196, N=438]
7umo_001ut03dB.rec:   52.74( 10.05)  [H= 231, D= 34, S=173, I=187, N=438]
7umo_001ut06dB.rec:   54.57( 10.96)  [H= 239, D= 37, S=162, I=191, N=438]
7umo_005ut-3dB.rec:   48.40(  3.88)  [H= 212, D= 34, S=192, I=195, N=438]
7umo_005ut-6dB.rec:   47.49( -0.46)  [H= 208, D= 38, S=192, I=210, N=438]
7umo_005ut00dB.rec:   52.05(  5.94)  [H= 228, D= 27, S=183, I=202, N=438]
7umo_005ut03dB.rec:   52.51(  6.62)  [H= 230, D= 32, S=176, I=201, N=438]
7umo_005ut06dB.rec:   53.42(  7.99)  [H= 234, D= 29, S=175, I=199, N=438]
7umo_010ut-3dB.rec:   50.23(  3.65)  [H= 220, D= 40, S=178, I=204, N=438]
7umo_010ut-6dB.rec:   47.49(  0.00)  [H= 208, D= 47, S=183, I=208, N=438]
7umo_010ut00dB.rec:   51.37(  5.25)  [H= 225, D= 33, S=180, I=202, N=438]
7umo_010ut03dB.rec:   53.20(  7.53)  [H= 233, D= 34, S=171, I=200, N=438]
7umo_010ut06dB.rec:   53.20(  8.22)  [H= 233, D= 36, S=169, I=197, N=438]
7umo_050ut-3dB.rec:   48.63(  3.65)  [H= 213, D= 38, S=187, I=197, N=438]
7umo_050ut-6dB.rec:   46.35( -0.23)  [H= 203, D= 38, S=197, I=204, N=438]
7umo_050ut00dB.rec:   55.02(  6.16)  [H= 241, D= 40, S=157, I=214, N=438]
7umo_050ut03dB.rec:   51.14(  8.22)  [H= 224, D= 31, S=183, I=188, N=438]
7umo_050ut06dB.rec:   51.37(  8.22)  [H= 225, D= 30, S=183, I=189, N=438]
7umo_080ut-3dB.rec:   48.86(  2.05)  [H= 214, D= 39, S=185, I=205, N=438]
7umo_080ut-6dB.rec:   48.17( -2.51)  [H= 211, D= 46, S=181, I=222, N=438]
7umo_080ut00dB.rec:   52.97(  7.53)  [H= 232, D= 33, S=173, I=199, N=438]
7umo_080ut03dB.rec:   53.20(  8.22)  [H= 233, D= 37, S=168, I=197, N=438]
7umo_080ut06dB.rec:   54.34( 10.50)  [H= 238, D= 37, S=163, I=192, N=438]
7ums_001ut-3dB.rec:   46.80(  2.05)  [H= 205, D= 36, S=197, I=196, N=438]
7ums_001ut-6dB.rec:   46.58(  2.97)  [H= 204, D= 33, S=201, I=191, N=438]
7ums_001ut00dB.rec:   49.09(  5.94)  [H= 215, D= 39, S=184, I=189, N=438]
7ums_001ut03dB.rec:   49.54(  7.31)  [H= 217, D= 38, S=183, I=185, N=438]
7ums_001ut06dB.rec:   50.91(  9.82)  [H= 223, D= 42, S=173, I=180, N=438]
7ums_005ut-3dB.rec:   45.89(  1.14)  [H= 201, D= 35, S=202, I=196, N=438]
7ums_005ut-6dB.rec:   44.75(  2.51)  [H= 196, D= 29, S=213, I=185, N=438]
7ums_005ut00dB.rec:   46.80(  3.20)  [H= 205, D= 36, S=197, I=191, N=438]
7ums_005ut03dB.rec:   50.00(  7.08)  [H= 219, D= 41, S=178, I=188, N=438]
7ums_005ut06dB.rec:   52.51( 13.01)  [H= 230, D= 34, S=174, I=173, N=438]
7ums_010ut-3dB.rec:   45.21(  0.91)  [H= 198, D= 38, S=202, I=194, N=438]
7ums_010ut-6dB.rec:   45.43(  1.83)  [H= 199, D= 36, S=203, I=191, N=438]
7ums_010ut00dB.rec:   48.86(  3.42)  [H= 214, D= 43, S=181, I=199, N=438]
7ums_010ut03dB.rec:   48.86(  8.45)  [H= 214, D= 36, S=188, I=177, N=438]
7ums_010ut06dB.rec:   50.00( 10.50)  [H= 219, D= 35, S=184, I=173, N=438]
7ums_050ut-3dB.rec:   47.26(  2.74)  [H= 207, D= 30, S=201, I=195, N=438]
7ums_050ut-6dB.rec:   47.72(  3.88)  [H= 209, D= 28, S=201, I=192, N=438]
7ums_050ut00dB.rec:   49.54(  4.57)  [H= 217, D= 38, S=183, I=197, N=438]
7ums_050ut03dB.rec:   50.00(  6.85)  [H= 219, D= 36, S=183, I=189, N=438]
7ums_050ut06dB.rec:   50.23(  9.82)  [H= 220, D= 34, S=184, I=177, N=438]
7ums_080ut-3dB.rec:   47.95(  0.91)  [H= 210, D= 35, S=193, I=206, N=438]
7ums_080ut-6dB.rec:   47.26(  1.37)  [H= 207, D= 37, S=194, I=201, N=438]
7ums_080ut00dB.rec:   50.46(  3.20)  [H= 221, D= 41, S=176, I=207, N=438]
7ums_080ut03dB.rec:   48.86(  5.94)  [H= 214, D= 40, S=184, I=188, N=438]
7ums_080ut06dB.rec:   50.68(  8.68)  [H= 222, D= 33, S=183, I=184, N=438]
8IDBM_005ut-3dB.rec:   21.93( 17.47)  [H= 123, D=237, S=201, I= 25, N=561]
8IDBM_005ut-6dB.rec:   23.17( 17.65)  [H= 130, D=238, S=193, I= 31, N=561]
8IDBM_005ut00dB.rec:   22.28( 16.22)  [H= 125, D=253, S=183, I= 34, N=561]
8IDBM_005ut03dB.rec:   21.75( 16.04)  [H= 122, D=267, S=172, I= 32, N=561]
8IDBM_005ut06dB.rec:   21.93( 17.11)  [H= 123, D=255, S=183, I= 27, N=561]
8MMSE_005ut-3dB.rec:   30.30( -0.71)  [H= 170, D= 68, S=323, I=174, N=561]
8MMSE_005ut-6dB.rec:   31.37( -5.70)  [H= 176, D= 86, S=299, I=208, N=561]
8MMSE_005ut00dB.rec:   32.98(  2.50)  [H= 185, D= 63, S=313, I=171, N=561]
8MMSE_005ut03dB.rec:   36.19(  6.06)  [H= 203, D= 71, S=287, I=169, N=561]
8MMSE_005ut06dB.rec:   40.11(  9.80)  [H= 225, D= 65, S=271, I=170, N=561]
8phonemeIDBM_001ph-3dB.rec:    1.07(  1.07)  [H=   6, D=555, S=  0, I=  0, N=561]
8phonemeIDBM_001ph-6dB.rec:    3.21(  3.21)  [H=  18, D=542, S=  1, I=  0, N=561]
8phonemeIDBM_001ph00dB.rec:    1.07(  1.07)  [H=   6, D=555, S=  0, I=  0, N=561]
8phonemeIDBM_001ph03dB.rec:    0.53(  0.53)  [H=   3, D=558, S=  0, I=  0, N=561]
8phonemeIDBM_001ph06dB.rec:    0.53(  0.53)  [H=   3, D=558, S=  0, I=  0, N=561]
8phonemeIDBM_005ph-3dB.rec:    4.28(  4.28)  [H=  24, D=535, S=  2, I=  0, N=561]
8phonemeIDBM_005ph-6dB.rec:    3.39(  3.39)  [H=  19, D=542, S=  0, I=  0, N=561]
8phonemeIDBM_005ph00dB.rec:    1.78(  1.78)  [H=  10, D=551, S=  0, I=  0, N=561]
8phonemeIDBM_005ph03dB.rec:    0.53(  0.53)  [H=   3, D=558, S=  0, I=  0, N=561]
8phonemeIDBM_005ph06dB.rec:    5.70(  5.70)  [H=  32, D=522, S=  7, I=  0, N=561]
8phonemeIDBM_010ph-3dB.rec:    7.66(  7.66)  [H=  43, D=508, S= 10, I=  0, N=561]
8phonemeIDBM_010ph-6dB.rec:    8.38(  8.02)  [H=  47, D=490, S= 24, I=  2, N=561]
8phonemeIDBM_010ph00dB.rec:   10.87( 10.52)  [H=  61, D=461, S= 39, I=  2, N=561]
8phonemeIDBM_010ph03dB.rec:   14.80( 13.19)  [H=  83, D=382, S= 96, I=  9, N=561]
8phonemeIDBM_010ph06dB.rec:    8.91(  8.91)  [H=  50, D=491, S= 20, I=  0, N=561]
8phonemeMMSE_001ph-3dB.rec:   30.30( -0.71)  [H= 170, D= 68, S=323, I=174, N=561]
8phonemeMMSE_001ph-6dB.rec:   31.37( -5.70)  [H= 176, D= 86, S=299, I=208, N=561]
8phonemeMMSE_001ph00dB.rec:   32.98(  2.50)  [H= 185, D= 63, S=313, I=171, N=561]
8phonemeMMSE_001ph03dB.rec:   36.19(  6.06)  [H= 203, D= 71, S=287, I=169, N=561]
8phonemeMMSE_001ph06dB.rec:   40.11(  9.80)  [H= 225, D= 65, S=271, I=170, N=561]
8phonemeMMSE_005ph-3dB.rec:   30.30( -0.71)  [H= 170, D= 68, S=323, I=174, N=561]
8phonemeMMSE_005ph-6dB.rec:   31.37( -5.70)  [H= 176, D= 86, S=299, I=208, N=561]
8phonemeMMSE_005ph00dB.rec:   32.98(  2.50)  [H= 185, D= 63, S=313, I=171, N=561]
8phonemeMMSE_005ph03dB.rec:   36.19(  6.06)  [H= 203, D= 71, S=287, I=169, N=561]
8phonemeMMSE_005ph06dB.rec:   40.11(  9.80)  [H= 225, D= 65, S=271, I=170, N=561]
8phonemeMMSE_010ph-3dB.rec:   30.30( -0.71)  [H= 170, D= 68, S=323, I=174, N=561]
8phonemeMMSE_010ph-6dB.rec:   31.37( -5.70)  [H= 176, D= 86, S=299, I=208, N=561]
8phonemeMMSE_010ph00dB.rec:   32.98(  2.50)  [H= 185, D= 63, S=313, I=171, N=561]
8phonemeMMSE_010ph03dB.rec:   36.19(  6.06)  [H= 203, D= 71, S=287, I=169, N=561]
8phonemeMMSE_010ph06dB.rec:   40.11(  9.80)  [H= 225, D= 65, S=271, I=170, N=561]
8pmo_001ph-3dB.rec:   29.23(  1.43)  [H= 164, D=114, S=283, I=156, N=561]
8pmo_001ph-6dB.rec:   29.41(  1.78)  [H= 165, D=125, S=271, I=155, N=561]
8pmo_001ph00dB.rec:   30.84(  2.32)  [H= 173, D=120, S=268, I=160, N=561]
8pmo_001ph03dB.rec:   30.48(  1.25)  [H= 171, D=122, S=268, I=164, N=561]
8pmo_001ph06dB.rec:   30.48(  3.39)  [H= 171, D=106, S=284, I=152, N=561]
8pmo_005ph-3dB.rec:   29.41(  1.96)  [H= 165, D=125, S=271, I=154, N=561]
8pmo_005ph-6dB.rec:   28.88(  0.18)  [H= 162, D=122, S=277, I=161, N=561]
8pmo_005ph00dB.rec:   29.95(  0.53)  [H= 168, D=116, S=277, I=165, N=561]
8pmo_005ph03dB.rec:   30.84(  1.43)  [H= 173, D=131, S=257, I=165, N=561]
8pmo_005ph06dB.rec:   31.02(  3.21)  [H= 174, D=120, S=267, I=156, N=561]
8pmo_010ph-3dB.rec:   28.70(  1.78)  [H= 161, D=110, S=290, I=151, N=561]
8pmo_010ph-6dB.rec:   28.70(  2.14)  [H= 161, D=116, S=284, I=149, N=561]
8pmo_010ph00dB.rec:   30.12(  1.60)  [H= 169, D=110, S=282, I=160, N=561]
8pmo_010ph03dB.rec:   31.19(  1.78)  [H= 175, D=124, S=262, I=165, N=561]
8pmo_010ph06dB.rec:   30.66(  0.53)  [H= 172, D=124, S=265, I=169, N=561]
8pmo_050ph-3dB.rec:   28.88(  2.67)  [H= 162, D=108, S=291, I=147, N=561]
8pmo_050ph-6dB.rec:   29.59(  1.96)  [H= 166, D=121, S=274, I=155, N=561]
8pmo_050ph00dB.rec:   29.59(  1.60)  [H= 166, D=117, S=278, I=157, N=561]
8pmo_050ph03dB.rec:   30.48(  1.07)  [H= 171, D=127, S=263, I=165, N=561]
8pmo_050ph06dB.rec:   31.19(  1.78)  [H= 175, D=121, S=265, I=165, N=561]
8pmo_100ph-3dB.rec:   29.59(  0.53)  [H= 166, D=117, S=278, I=163, N=561]
8pmo_100ph-6dB.rec:   27.81(  1.60)  [H= 156, D=103, S=302, I=147, N=561]
8pmo_100ph00dB.rec:   30.30(  1.25)  [H= 170, D=121, S=270, I=163, N=561]
8pmo_100ph03dB.rec:   30.30(  1.60)  [H= 170, D=120, S=271, I=161, N=561]
8pmo_100ph06dB.rec:   30.48(  2.67)  [H= 171, D=116, S=274, I=156, N=561]
8pmo_500ph-3dB.rec:   29.59(  3.74)  [H= 166, D=113, S=282, I=145, N=561]
8pmo_500ph-6dB.rec:   31.19(  0.00)  [H= 175, D=132, S=254, I=175, N=561]
8pmo_500ph00dB.rec:   30.48(  1.25)  [H= 171, D=117, S=273, I=164, N=561]
8pmo_500ph03dB.rec:   29.95(  3.03)  [H= 168, D=121, S=272, I=151, N=561]
8pmo_500ph06dB.rec:   30.84( -0.18)  [H= 173, D=124, S=264, I=174, N=561]
8pmo_999ph-3dB.rec:   29.23(  2.67)  [H= 164, D=117, S=280, I=149, N=561]
8pmo_999ph-6dB.rec:   29.23(  0.71)  [H= 164, D=116, S=281, I=160, N=561]
8pmo_999ph00dB.rec:   30.48( -0.53)  [H= 171, D=121, S=269, I=174, N=561]
8pmo_999ph03dB.rec:   30.48(  1.25)  [H= 171, D=129, S=261, I=164, N=561]
8pmo_999ph06dB.rec:   30.84(  2.85)  [H= 173, D=116, S=272, I=157, N=561]
8pms_001ph-3dB.rec:   27.45(  3.92)  [H= 154, D=100, S=307, I=132, N=561]
8pms_001ph-6dB.rec:   29.41(  1.78)  [H= 165, D=125, S=271, I=155, N=561]
8pms_001ph00dB.rec:   26.74(  5.35)  [H= 150, D= 94, S=317, I=120, N=561]
8pms_001ph03dB.rec:   29.06(  3.03)  [H= 163, D=121, S=277, I=146, N=561]
8pms_001ph06dB.rec:   27.99(  4.46)  [H= 157, D=126, S=278, I=132, N=561]
8pms_005ph-3dB.rec:   28.88(  1.43)  [H= 162, D=127, S=272, I=154, N=561]
8pms_005ph-6dB.rec:   28.88(  1.25)  [H= 162, D=118, S=281, I=155, N=561]
8pms_005ph00dB.rec:   26.56(  6.06)  [H= 149, D= 99, S=313, I=115, N=561]
8pms_005ph03dB.rec:   29.06(  3.03)  [H= 163, D=129, S=269, I=146, N=561]
8pms_005ph06dB.rec:   29.41(  3.03)  [H= 165, D=130, S=266, I=148, N=561]
8pms_010ph-3dB.rec:   28.70(  3.57)  [H= 161, D=111, S=289, I=141, N=561]
8pms_010ph-6dB.rec:   28.16(  2.67)  [H= 158, D=111, S=292, I=143, N=561]
8pms_010ph00dB.rec:   28.52(  3.92)  [H= 160, D=111, S=290, I=138, N=561]
8pms_010ph03dB.rec:   28.34(  4.46)  [H= 159, D=106, S=296, I=134, N=561]
8pms_010ph06dB.rec:   28.70(  4.63)  [H= 161, D=124, S=276, I=135, N=561]
8pms_050ph-3dB.rec:   28.70(  3.57)  [H= 161, D=101, S=299, I=141, N=561]
8pms_050ph-6dB.rec:   26.56(  3.74)  [H= 149, D=101, S=311, I=128, N=561]
8pms_050ph00dB.rec:   27.81(  4.81)  [H= 156, D= 99, S=306, I=129, N=561]
8pms_050ph03dB.rec:   29.59(  4.10)  [H= 166, D=130, S=265, I=143, N=561]
8pms_050ph06dB.rec:   30.48(  1.96)  [H= 171, D=147, S=243, I=160, N=561]
8pms_100ph-3dB.rec:   27.99(  3.39)  [H= 157, D=111, S=293, I=138, N=561]
8pms_100ph-6dB.rec:   29.41(  1.60)  [H= 165, D=121, S=275, I=156, N=561]
8pms_100ph00dB.rec:   27.45(  3.74)  [H= 154, D= 98, S=309, I=133, N=561]
8pms_100ph03dB.rec:   27.27(  6.24)  [H= 153, D=103, S=305, I=118, N=561]
8pms_100ph06dB.rec:   28.52(  5.88)  [H= 160, D=116, S=285, I=127, N=561]
8pms_500ph-3dB.rec:   28.70(  2.32)  [H= 161, D=115, S=285, I=148, N=561]
8pms_500ph-6dB.rec:   28.34(  1.60)  [H= 159, D=114, S=288, I=150, N=561]
8pms_500ph00dB.rec:   29.59(  3.03)  [H= 166, D=129, S=266, I=149, N=561]
8pms_500ph03dB.rec:   28.88(  4.10)  [H= 162, D=109, S=290, I=139, N=561]
8pms_500ph06dB.rec:   27.81(  5.88)  [H= 156, D=114, S=291, I=123, N=561]
8pms_999ph-3dB.rec:   29.41(  1.25)  [H= 165, D=114, S=282, I=158, N=561]
8pms_999ph-6dB.rec:   26.38(  6.06)  [H= 148, D= 84, S=329, I=114, N=561]
8pms_999ph00dB.rec:   27.63(  2.85)  [H= 155, D=104, S=302, I=139, N=561]
8pms_999ph03dB.rec:   27.81(  3.39)  [H= 156, D=107, S=298, I=137, N=561]
8pms_999ph06dB.rec:   29.06(  3.39)  [H= 163, D=129, S=269, I=144, N=561]
8poo_001ph-3dB.rec:   34.76(-15.69)  [H= 195, D= 53, S=313, I=283, N=561]
8poo_001ph-6dB.rec:   33.69(-18.36)  [H= 189, D= 63, S=309, I=292, N=561]
8poo_001ph00dB.rec:   38.32(-10.34)  [H= 215, D= 53, S=293, I=273, N=561]
8poo_001ph03dB.rec:   41.71( -5.70)  [H= 234, D= 48, S=279, I=266, N=561]
8poo_001ph06dB.rec:   44.39(  3.03)  [H= 249, D= 57, S=255, I=232, N=561]
8poo_005ph-3dB.rec:   34.94( -7.66)  [H= 196, D= 59, S=306, I=239, N=561]
8poo_005ph-6dB.rec:   33.33(-10.34)  [H= 187, D= 62, S=312, I=245, N=561]
8poo_005ph00dB.rec:   36.72( -5.17)  [H= 206, D= 56, S=299, I=235, N=561]
8poo_005ph03dB.rec:   38.86( -3.74)  [H= 218, D= 67, S=276, I=239, N=561]
8poo_005ph06dB.rec:   41.89(  1.78)  [H= 235, D= 63, S=263, I=225, N=561]
8poo_010ph-3dB.rec:   32.98(-10.16)  [H= 185, D= 52, S=324, I=242, N=561]
8poo_010ph-6dB.rec:   31.73( -9.80)  [H= 178, D= 51, S=332, I=233, N=561]
8poo_010ph00dB.rec:   35.47( -6.77)  [H= 199, D= 64, S=298, I=237, N=561]
8poo_010ph03dB.rec:   39.57( -1.96)  [H= 222, D= 48, S=291, I=233, N=561]
8poo_010ph06dB.rec:   40.82(  2.50)  [H= 229, D= 52, S=280, I=215, N=561]
8pos_001ph-3dB.rec:   35.65(-10.52)  [H= 200, D= 60, S=301, I=259, N=561]
8pos_001ph-6dB.rec:   31.73(-10.52)  [H= 178, D= 51, S=332, I=237, N=561]
8pos_001ph00dB.rec:   37.25( -7.66)  [H= 209, D= 71, S=281, I=252, N=561]
8pos_001ph03dB.rec:   37.97( -0.71)  [H= 213, D= 54, S=294, I=217, N=561]
8pos_001ph06dB.rec:   41.18(  2.85)  [H= 231, D= 61, S=269, I=215, N=561]
8pos_005ph-3dB.rec:   35.65(-10.34)  [H= 200, D= 60, S=301, I=258, N=561]
8pos_005ph-6dB.rec:   31.73(-10.52)  [H= 178, D= 51, S=332, I=237, N=561]
8pos_005ph00dB.rec:   37.25( -7.66)  [H= 209, D= 71, S=281, I=252, N=561]
8pos_005ph03dB.rec:   37.97( -0.71)  [H= 213, D= 54, S=294, I=217, N=561]
8pos_005ph06dB.rec:   41.18(  2.85)  [H= 231, D= 61, S=269, I=215, N=561]
8pos_010ph-3dB.rec:   35.47(-10.87)  [H= 199, D= 63, S=299, I=260, N=561]
8pos_010ph-6dB.rec:   31.73(-10.52)  [H= 178, D= 51, S=332, I=237, N=561]
8pos_010ph00dB.rec:   37.25( -7.31)  [H= 209, D= 72, S=280, I=250, N=561]
8pos_010ph03dB.rec:   37.97( -0.89)  [H= 213, D= 54, S=294, I=218, N=561]
8pos_010ph06dB.rec:   41.18(  2.85)  [H= 231, D= 61, S=269, I=215, N=561]
8test_clean.rec:   66.67( 57.04)  [H= 374, D= 45, S=142, I= 54, N=561]
8test_dirty-3dB.rec:   35.65(-10.34)  [H= 200, D= 60, S=301, I=258, N=561]
8test_dirty-6dB.rec:   31.73(-10.52)  [H= 178, D= 51, S=332, I=237, N=561]
8test_dirty0dB.rec:   37.25( -7.66)  [H= 209, D= 71, S=281, I=252, N=561]
8test_dirty3dB.rec:   37.97( -0.71)  [H= 213, D= 54, S=294, I=217, N=561]
8test_dirty6dB.rec:   41.18(  2.85)  [H= 231, D= 61, S=269, I=215, N=561]
