"testNo","algorithm","Input.SNR","utterances","phonemes","filename","pesq","pesqImp","segSNR","segSNRImp","testName","MOS","MOSle","CMOS","PRRcorr","PRRacc","PRRdels","PRRsubs","PRRinss","PRRn","PRRcorrImp","PRRaccImp"
9,"phonemeMMSE",-3,NA,5,"phonemeMMSE_005ph-3dB.wav",1.936863,-0.110207,6.452995,3.717278,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,31.37,-7.31,52,333,217,561,-4.28,9.62
9,"phonemeMMSE",-3,NA,10,"phonemeMMSE_010ph-3dB.wav",1.936863,-0.110207,6.452995,3.717278,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,31.37,-7.31,52,333,217,561,-4.28,9.62
9,"phonemeMMSE",0,NA,1,"phonemeMMSE_001ph00dB.wav",2.125654,-0.063439,9.307031,4.230431,"SoI = c3s(m)
Noise = NOIZEUS babble",3.11111111111111,3.66666666666667,0.444444444444444,32.09,-2.85,55,326,196,561,-6.06,6.6
9,"phonemeMMSE",0,NA,5,"phonemeMMSE_005ph00dB.wav",2.125654,-0.063439,9.307031,4.230431,"SoI = c3s(m)
Noise = NOIZEUS babble",3.3,3.5,0.1,32.09,-2.85,55,326,196,561,-6.06,6.6
9,"phonemeMMSE",0,NA,10,"phonemeMMSE_010ph00dB.wav",2.125654,-0.063439,9.307031,4.230431,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,32.09,-2.85,55,326,196,561,-6.06,6.6
9,"phonemeMMSE",3,NA,1,"phonemeMMSE_001ph03dB.wav",2.33048,-0.009825,11.721333,4.099429,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.87,0.18,55,316,189,561,-8.73,-0.89
9,"phonemeMMSE",3,NA,5,"phonemeMMSE_005ph03dB.wav",2.33048,-0.009825,11.721333,4.099429,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.87,0.18,55,316,189,561,-8.73,-0.89
9,"phonemeMMSE",3,NA,10,"phonemeMMSE_010ph03dB.wav",2.33048,-0.009825,11.721333,4.099429,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.87,0.18,55,316,189,561,-8.73,-0.89
9,"phonemeMMSE",6,NA,1,"phonemeMMSE_001ph06dB.wav",2.531718,0.024693,14.628779,4.019316,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,39.75,6.77,55,283,185,561,-7.84,-10.16
9,"phonemeMMSE",6,NA,5,"phonemeMMSE_005ph06dB.wav",2.531718,0.024693,14.628779,4.019316,"SoI = c3s(m)
Noise = NOIZEUS babble",3,3,-1,39.75,6.77,55,283,185,561,-7.84,-10.16
9,"phonemeMMSE",6,NA,10,"phonemeMMSE_010ph06dB.wav",2.531718,0.024693,14.628779,4.019316,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,39.75,6.77,55,283,185,561,-7.84,-10.16
9,"phonememodifiedOnline",-6,NA,1,"phonememodifiedOnline_001ph-6dB.wav",1.907499,0.057493,2.135378,2.23102,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.4,-20.68,36,332,309,561,-0.890000000000001,-1.25
9,"phonememodifiedOnline",-6,NA,5,"phonememodifiedOnline_005ph-6dB.wav",1.868999,0.018993,2.122383,2.218026,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.4,-20.14,45,323,306,561,-0.890000000000001,-0.710000000000001
9,"phonememodifiedOnline",-6,NA,10,"phonememodifiedOnline_010ph-6dB.wav",1.893573,0.043566,1.617828,1.713471,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.22,-20.32,46,323,306,561,-1.07,-0.890000000000001
9,"phonememodifiedOnline",-6,NA,50,"phonememodifiedOnline_050ph-6dB.wav",1.88731,0.037303,0.706031,0.801673,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.29,-17.29,56,307,295,561,0,2.14
9,"phonememodifiedOnline",-3,NA,1,"phonememodifiedOnline_001ph-3dB.wav",2.042829,-0.004241,4.410785,1.675068,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,36.36,-17.65,58,299,303,561,0.710000000000001,-0.719999999999999
9,"phonememodifiedOnline",-3,NA,5,"phonememodifiedOnline_005ph-3dB.wav",2.00722,-0.03985,4.190057,1.45434,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,37.61,-16.58,57,293,304,561,1.96,0.350000000000001
9,"phonememodifiedOnline",-3,NA,10,"phonememodifiedOnline_010ph-3dB.wav",2.020313,-0.026757,3.640468,0.904751,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.83,-17.83,57,303,301,561,0.18,-0.899999999999999
9,"phonememodifiedOnline",-3,NA,50,"phonememodifiedOnline_050ph-3dB.wav",2.029844,-0.017227,3.278325,0.542608,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,36.36,-15.69,63,294,292,561,0.710000000000001,1.24
9,"phonememodifiedOnline",0,NA,1,"phonememodifiedOnline_001ph00dB.wav",2.22421,0.035118,6.09572,1.019121,"SoI = c3s(m)
Noise = NOIZEUS babble",3,3.7,0.6,37.79,-15.69,41,308,300,561,-0.359999999999999,-6.24
9,"phonememodifiedOnline",0,NA,5,"phonememodifiedOnline_005ph00dB.wav",2.161023,-0.028069,6.47806,1.401461,"SoI = c3s(m)
Noise = NOIZEUS babble",3.2,3.6,0.4,39.39,-12.48,62,278,291,561,1.24,-3.03
9,"phonememodifiedOnline",0,NA,10,"phonememodifiedOnline_010ph00dB.wav",2.188977,-0.000115,6.152322,1.075723,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,37.25,-9.8,46,306,264,561,-0.899999999999999,-0.350000000000001
9,"phonememodifiedOnline",0,NA,50,"phonememodifiedOnline_050ph00dB.wav",2.179266,-0.009826,4.579791,-0.496809,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,37.61,-6.24,52,298,246,561,-0.539999999999999,3.21
9,"phonememodifiedOnline",0,NA,100,"phonememodifiedOnline_100ph00dB.wav",2.182696,-0.006396,5.391147,0.314548,"SoI = c3s(m)
Noise = NOIZEUS babble",3.33333333333333,3.77777777777778,0.111111111111111,37.97,-7.84,59,289,257,561,-0.18,1.61
9,"phonememodifiedOnline",3,NA,1,"phonememodifiedOnline_001ph03dB.wav",2.331377,-0.008928,7.727368,0.105463,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,41.89,-3.39,55,271,254,561,-0.710000000000001,-4.46
9,"phonememodifiedOnline",3,NA,5,"phonememodifiedOnline_005ph03dB.wav",2.346897,0.006592,6.895747,-0.726158,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,43.85,4.46,67,248,221,561,1.25,3.39
9,"phonememodifiedSupervised",-6,NA,1,"phonememodifiedSupervised_001ph-6dB.wav",1.848291,-0.001715,4.283415,4.379057,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.76,-18.54,52,314,299,561,-0.530000000000001,0.890000000000001
9,"phonememodifiedSupervised",-6,NA,5,"phonememodifiedSupervised_005ph-6dB.wav",1.653955,-0.196051,-4.36235,-4.266707,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,31.02,-6.06,64,323,208,561,-4.27,13.37
9,"phonememodifiedSupervised",-6,NA,10,"phonememodifiedSupervised_010ph-6dB.wav",1.918055,0.068048,0.523135,0.618777,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.29,-24.96,44,319,338,561,0,-5.53
9,"phonememodifiedSupervised",-6,NA,50,"phonememodifiedSupervised_050ph-6dB.wav",1.849028,-0.000978,-0.093362,0.00228,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.29,-19.61,57,306,308,561,0,-0.18
9,"phonememodifiedSupervised",-3,NA,1,"phonememodifiedSupervised_001ph-3dB.wav",2.045105,-0.001965,4.883255,2.147538,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.58,-12.12,45,322,262,561,-1.07,4.81
9,"phonememodifiedSupervised",-3,NA,5,"phonememodifiedSupervised_005ph-3dB.wav",1.82556,-0.22151,8.99937,6.263653,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,31.02,-9.63,42,345,228,561,-4.63,7.3
9,"phonememodifiedSupervised",-3,NA,10,"phonememodifiedSupervised_010ph-3dB.wav",2.054476,0.007406,2.741211,0.005494,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.29,-16.22,51,312,289,561,-0.359999999999999,0.710000000000001
9,"phonememodifiedSupervised",-3,NA,50,"phonememodifiedSupervised_050ph-3dB.wav",2.039449,-0.007621,2.865029,0.129312,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.47,-16.93,54,308,294,561,-0.18,0
9,"phonememodifiedSupervised",0,NA,1,"phonememodifiedSupervised_001ph00dB.wav",2.159124,-0.029969,-7.43269,-12.509289,"SoI = c3s(m)
Noise = NOIZEUS babble",2.4,2.8,-0.7,36.01,-7.31,75,284,243,561,-2.14,2.14
9,"phonememodifiedSupervised",0,NA,5,"phonememodifiedSupervised_005ph00dB.wav",1.852613,-0.33648,12.934126,7.857526,"SoI = c3s(m)
Noise = NOIZEUS babble",3.3,3.8,1.3,29.77,2.14,52,342,155,561,-8.38,11.59
9,"phonememodifiedSupervised",0,NA,10,"phonememodifiedSupervised_010ph00dB.wav",2.185583,-0.003509,5.132341,0.055742,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,38.32,-10.16,65,281,272,561,0.170000000000002,-0.710000000000001
9,"phonememodifiedSupervised",0,NA,50,"phonememodifiedSupervised_050ph00dB.wav",2.1873,-0.001793,5.078383,0.001784,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,38.15,-9.45,65,282,267,561,0,0
9,"phonememodifiedSupervised",0,NA,100,"phonememodifiedSupervised_100ph00dB.wav",2.172132,-0.016961,5.148227,0.071628,"SoI = c3s(m)
Noise = NOIZEUS babble",3.33333333333333,3.77777777777778,0.222222222222222,38.15,-12.3,61,286,283,561,0,-2.85
9,"phonememohammadiaOnline",-6,NA,1,"phonememohammadiaOnline_001ph-6dB.wav",1.795554,-0.054452,9.069818,9.165461,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.51,-21.75,62,311,310,561,-1.78,-2.32
9,"phonememohammadiaOnline",-6,NA,5,"phonememohammadiaOnline_005ph-6dB.wav",1.786584,-0.063423,8.564539,8.660182,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.87,-18.18,44,327,292,561,-1.42,1.25
9,"phonememohammadiaOnline",-6,NA,10,"phonememohammadiaOnline_010ph-6dB.wav",1.787355,-0.062651,8.441342,8.536985,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.87,-19.61,37,334,300,561,-1.42,-0.18
9,"phonememohammadiaOnline",-6,NA,50,"phonememohammadiaOnline_050ph-6dB.wav",1.791158,-0.058848,6.310561,6.406203,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,32.8,-21.39,48,329,304,561,-2.49,-1.96
9,"phonememohammadiaOnline",-6,NA,100,"phonememohammadiaOnline_100ph-6dB.wav",1.786903,-0.063103,8.329915,8.425557,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.51,-18.54,45,328,292,561,-1.78,0.890000000000001
9,"phonememohammadiaOnline",-6,NA,500,"phonememohammadiaOnline_500ph-6dB.wav",1.792775,-0.057232,6.406213,6.501856,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,32.62,-19.07,53,325,290,561,-2.67,0.359999999999999
9,"phonememohammadiaOnline",-3,NA,1,"phonememohammadiaOnline_001ph-3dB.wav",2.023388,-0.023682,11.007777,8.27206,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.76,-15.33,41,325,281,561,-0.890000000000001,1.6
9,"phonememohammadiaOnline",-3,NA,5,"phonememohammadiaOnline_005ph-3dB.wav",2.0257,-0.02137,10.953675,8.217958,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.65,-16.58,45,316,293,561,0,0.350000000000001
9,"phonememohammadiaOnline",-3,NA,10,"phonememohammadiaOnline_010ph-3dB.wav",2.037222,-0.009848,11.184674,8.448957,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.76,-14.62,50,316,277,561,-0.890000000000001,2.31
9,"phonememohammadiaOnline",-3,NA,50,"phonememohammadiaOnline_050ph-3dB.wav",2.031172,-0.015899,9.791159,7.055442,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.16,-16.4,44,331,278,561,-2.49,0.530000000000001
9,"phonememohammadiaOnline",-3,NA,100,"phonememohammadiaOnline_100ph-3dB.wav",2.015618,-0.031453,10.768289,8.032572,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.58,-15.33,47,320,280,561,-1.07,1.6
9,"phonememohammadiaOnline",-3,NA,500,"phonememohammadiaOnline_500ph-3dB.wav",2.041875,-0.005195,9.18303,6.447313,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.76,-13.9,49,317,273,561,-0.890000000000001,3.03
9,"phonememohammadiaOnline",0,NA,1,"phonememohammadiaOnline_001ph00dB.wav",2.23104,0.041947,8.721397,3.644798,"SoI = c3s(m)
Noise = NOIZEUS babble",3.3,3.7,0.3,36.9,-13.55,53,301,283,561,-1.25,-4.1
9,"phonememohammadiaOnline",0,NA,5,"phonememohammadiaOnline_005ph00dB.wav",2.243096,0.054003,10.804373,5.727774,"SoI = c3s(m)
Noise = NOIZEUS babble",3.4,3.4,0.3,35.83,-12.83,46,314,273,561,-2.32,-3.38
9,"phonememohammadiaOnline",0,NA,10,"phonememohammadiaOnline_010ph00dB.wav",2.228272,0.039179,9.436488,4.359888,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,36.54,-10.87,49,307,266,561,-1.61,-1.42
9,"phonememohammadiaOnline",0,NA,50,"phonememohammadiaOnline_050ph00dB.wav",2.258048,0.068955,10.368141,5.291541,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.83,-9.8,39,321,256,561,-2.32,-0.350000000000001
9,"phonememohammadiaOnline",0,NA,100,"phonememohammadiaOnline_100ph00dB.wav",2.260405,0.071313,10.398419,5.32182,"SoI = c3s(m)
Noise = NOIZEUS babble",3.55555555555556,3.88888888888889,1.22222222222222,37.08,-11.05,47,306,270,561,-1.07,-1.6
9,"phonememohammadiaOnline",0,NA,500,"phonememohammadiaOnline_500ph00dB.wav",2.271862,0.082769,11.145035,6.068436,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,37.61,-9.63,49,301,265,561,-0.539999999999999,-0.180000000000001
9,"phonememohammadiaOnline",3,NA,1,"phonememohammadiaOnline_001ph03dB.wav",2.464749,0.124444,12.367924,4.74602,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,38.86,-5.35,53,290,248,561,-3.74,-6.42
9,"phonememohammadiaOnline",3,NA,5,"phonememohammadiaOnline_005ph03dB.wav",2.455741,0.115436,12.288025,4.66612,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,40.11,1.25,44,292,218,561,-2.49,0.18
9,"phonememohammadiaOnline",3,NA,10,"phonememohammadiaOnline_010ph03dB.wav",2.452064,0.111759,13.253059,5.631155,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,40.46,-4.81,46,288,254,561,-2.14,-5.88
9,"phonememohammadiaOnline",3,NA,50,"phonememohammadiaOnline_050ph03dB.wav",2.46576,0.125455,10.913598,3.291693,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,41.89,-4.1,61,265,258,561,-0.710000000000001,-5.17
9,"phonememohammadiaOnline",3,NA,100,"phonememohammadiaOnline_100ph03dB.wav",2.477437,0.137132,13.03526,5.413355,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,40.46,-1.96,52,282,238,561,-2.14,-3.03
9,"phonememohammadiaOnline",3,NA,500,"phonememohammadiaOnline_500ph03dB.wav",2.482905,0.1426,12.046326,4.424421,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,40.82,-1.6,53,279,238,561,-1.78,-2.67
9,"phonememohammadiaOnline",6,NA,1,"phonememohammadiaOnline_001ph06dB.wav",2.667607,0.160582,13.110855,2.501392,"SoI = c3s(m)
Noise = NOIZEUS babble",2,2,0,44.56,13.19,56,255,176,561,-3.03,-3.74
9,"phonememohammadiaOnline",6,NA,5,"phonememohammadiaOnline_005ph06dB.wav",2.68268,0.175655,11.868509,1.259046,"SoI = c3s(m)
Noise = NOIZEUS babble",2,2,0,42.96,8.38,61,259,194,561,-4.63,-8.55
9,"phonememohammadiaOnline",6,NA,10,"phonememohammadiaOnline_010ph06dB.wav",2.683557,0.176532,13.500806,2.891343,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,44.56,6.24,63,248,215,561,-3.03,-10.69
9,"phonememohammadiaOnline",6,NA,50,"phonememohammadiaOnline_050ph06dB.wav",2.674156,0.167131,13.350965,2.741501,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,45.1,9.45,58,250,200,561,-2.49,-7.48
9,"phonememohammadiaOnline",6,NA,100,"phonememohammadiaOnline_100ph06dB.wav",2.681574,0.174549,12.813763,2.204299,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,45.63,9.09,59,246,205,561,-1.96,-7.84
9,"phonememohammadiaOnline",6,NA,500,"phonememohammadiaOnline_500ph06dB.wav",2.688245,0.18122,13.177159,2.567695,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,45.45,9.09,62,244,204,561,-2.14,-7.84
9,"phonememohammadiaSupervised",-6,NA,1,"phonememohammadiaSupervised_001ph-6dB.wav",1.779907,-0.0701,11.156589,11.252232,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,31.55,-5.7,53,331,209,561,-3.74,13.73
9,"phonememohammadiaSupervised",-6,NA,5,"phonememohammadiaSupervised_005ph-6dB.wav",1.760466,-0.089541,10.53361,10.629253,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,30.3,-6.24,44,347,205,561,-4.99,13.19
9,"phonememohammadiaSupervised",-6,NA,10,"phonememohammadiaSupervised_010ph-6dB.wav",1.804005,-0.046002,9.25912,9.354763,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,30.3,-3.92,39,352,192,561,-4.99,15.51
9,"phonememohammadiaSupervised",-6,NA,50,"phonememohammadiaSupervised_050ph-6dB.wav",1.741379,-0.108628,10.475154,10.570797,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,31.37,-2.14,49,336,188,561,-3.92,17.29
9,"phonememohammadiaSupervised",-6,NA,100,"phonememohammadiaSupervised_100ph-6dB.wav",1.840942,-0.009064,10.789749,10.885391,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,30.3,-3.21,49,342,188,561,-4.99,16.22
9,"phonememohammadiaSupervised",-6,NA,500,"phonememohammadiaSupervised_500ph-6dB.wav",1.816523,-0.033483,10.705256,10.800899,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,30.3,-2.67,40,351,185,561,-4.99,16.76
9,"phonememohammadiaSupervised",-3,NA,1,"phonememohammadiaSupervised_001ph-3dB.wav",1.953042,-0.094029,12.506809,9.771092,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,31.73,-3.74,45,338,199,561,-3.92,13.19
9,"phonememohammadiaSupervised",-3,NA,5,"phonememohammadiaSupervised_005ph-3dB.wav",1.950949,-0.096121,10.351657,7.61594,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,32.8,-6.6,59,318,221,561,-2.85,10.33
9,"phonememohammadiaSupervised",-3,NA,10,"phonememohammadiaSupervised_010ph-3dB.wav",1.974712,-0.072358,12.868637,10.13292,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,29.77,-1.07,47,347,173,561,-5.88,15.86
9,"phonememohammadiaSupervised",-3,NA,50,"phonememohammadiaSupervised_050ph-3dB.wav",1.948223,-0.098848,11.719763,8.984046,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,28.88,-2.32,44,355,175,561,-6.77,14.61
9,"phonememohammadiaSupervised",-3,NA,100,"phonememohammadiaSupervised_100ph-3dB.wav",1.943519,-0.103551,11.799475,9.063758,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,32.09,-2.5,60,321,194,561,-3.56,14.43
9,"phonememohammadiaSupervised",-3,NA,500,"phonememohammadiaSupervised_500ph-3dB.wav",1.939838,-0.107232,12.171528,9.435811,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,32.44,-4.81,71,308,209,561,-3.21,12.12
9,"phonememohammadiaSupervised",0,NA,1,"phonememohammadiaSupervised_001ph00dB.wav",2.079655,-0.109438,13.000492,7.923892,"SoI = c3s(m)
Noise = NOIZEUS babble",3.5,3.8,1.5,36.36,-7.31,84,273,245,561,-1.79,2.14
9,"phonememohammadiaSupervised",0,NA,5,"phonememohammadiaSupervised_005ph00dB.wav",2.137828,-0.051265,14.052343,8.975744,"SoI = c3s(m)
Noise = NOIZEUS babble",3.6,3.9,1.5,34.4,0,53,315,193,561,-3.75,9.45
9,"phonememohammadiaSupervised",0,NA,10,"phonememohammadiaSupervised_010ph00dB.wav",2.098803,-0.09029,13.796396,8.719796,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,31.02,-1.96,51,336,185,561,-7.13,7.49
9,"phonememohammadiaSupervised",0,NA,50,"phonememohammadiaSupervised_050ph00dB.wav",2.124135,-0.064958,14.102353,9.025754,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,32.09,-1.78,62,319,190,561,-6.06,7.67
9,"phonememohammadiaSupervised",0,NA,100,"phonememohammadiaSupervised_100ph00dB.wav",2.150322,-0.03877,11.995118,6.918519,"SoI = c3s(m)
Noise = NOIZEUS babble",3.55555555555556,4,1.44444444444444,31.91,0.89,52,330,174,561,-6.24,10.34
9,"phonememohammadiaSupervised",0,NA,500,"phonememohammadiaSupervised_500ph00dB.wav",2.097105,-0.091988,14.350737,9.274138,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,30.66,1.25,46,343,165,561,-7.49,10.7
9,"phonememohammadiaSupervised",3,NA,1,"phonememohammadiaSupervised_001ph03dB.wav",2.250911,-0.089395,12.303366,4.681461,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.94,0.53,61,304,193,561,-7.66,-0.54
9,"phonememohammadiaSupervised",3,NA,5,"phonememohammadiaSupervised_005ph03dB.wav",2.288805,-0.0515,13.888092,6.266188,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.87,3.39,54,317,171,561,-8.73,2.32
9,"phonememohammadiaSupervised",3,NA,10,"phonememohammadiaSupervised_010ph03dB.wav",2.301801,-0.038504,15.223981,7.602076,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.12,1.6,62,302,188,561,-7.48,0.53
9,"phonememohammadiaSupervised",3,NA,50,"phonememohammadiaSupervised_050ph03dB.wav",2.306246,-0.034059,15.441657,7.819752,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.4,1.25,58,310,186,561,-8.2,0.18
9,"phonememohammadiaSupervised",3,NA,100,"phonememohammadiaSupervised_100ph03dB.wav",2.300098,-0.040207,13.753987,6.132082,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,33.69,0.71,55,317,185,561,-8.91,-0.36
9,"phonememohammadiaSupervised",3,NA,500,"phonememohammadiaSupervised_500ph03dB.wav",2.300426,-0.039879,15.18932,7.567415,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,34.22,1.43,59,310,184,561,-8.38,0.36
9,"phonememohammadiaSupervised",6,NA,1,"phonememohammadiaSupervised_001ph06dB.wav",2.396617,-0.110408,15.406961,4.797498,"SoI = c3s(m)
Noise = NOIZEUS babble",3,3,1,37.43,1.78,57,294,200,561,-10.16,-15.15
9,"phonememohammadiaSupervised",6,NA,5,"phonememohammadiaSupervised_005ph06dB.wav",2.427746,-0.079279,15.309988,4.700525,"SoI = c3s(m)
Noise = NOIZEUS babble",4,4,2,36.54,2.14,49,307,193,561,-11.05,-14.79
9,"phonememohammadiaSupervised",6,NA,10,"phonememohammadiaSupervised_010ph06dB.wav",2.437546,-0.069479,16.094511,5.485048,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,35.47,3.03,54,308,182,561,-12.12,-13.9
9,"phonememohammadiaSupervised",6,NA,50,"phonememohammadiaSupervised_050ph06dB.wav",2.468297,-0.038728,14.761546,4.152083,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,36.19,1.6,58,300,194,561,-11.4,-15.33
9,"phonememohammadiaSupervised",6,NA,100,"phonememohammadiaSupervised_100ph06dB.wav",2.513842,0.006817,14.923248,4.313785,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,36.01,4.99,48,311,174,561,-11.58,-11.94
9,"phonememohammadiaSupervised",6,NA,500,"phonememohammadiaSupervised_500ph06dB.wav",2.385455,-0.12157,14.558885,3.949422,"SoI = c3s(m)
Noise = NOIZEUS babble",NA,NA,NA,36.9,3.21,56,298,189,561,-10.69,-13.72
10,"mohammadiaOnline",-6,3,NA,"mohammadiaOnline_003ut-6dB.wav",1.593221,-0.29638,4.06607,10.836686,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.33,-22.64,42,332,314,561,0.170000000000002,-13.19
10,"mohammadiaOnline",-3,3,NA,"mohammadiaOnline_003ut-3dB.wav",1.813995,0.033171,4.204728,5.593459,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.51,-18.54,49,324,292,561,-0.539999999999999,-8.02
10,"mohammadiaOnline",0,3,NA,"mohammadiaOnline_003ut00dB.wav",2.019694,0.117329,7.587526,8.522372,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,34.58,-10.87,55,312,255,561,3.56,-5.88
10,"mohammadiaOnline",0,5,NA,NA,NA,NA,NA,NA,"SoI = c3s(m)
Noise = NOIZEUS street",3.14285714285714,3.14285714285714,1.14285714285714,33.87,-13.73,49,322,267,561,2.85,-8.74
10,"mohammadiaOnline",3,3,NA,"mohammadiaOnline_003ut03dB.wav",2.235355,0.188284,6.013894,5.53061,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,38.68,-9.8,59,285,272,561,3.92,-7.84
10,"mohammadiaOnline",6,3,NA,"mohammadiaOnline_003ut06dB.wav",2.453709,0.249272,8.549452,5.468617,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,42.96,0.89,52,268,236,561,3.92,-1.96
10,"mohammadiaSupervised",-6,3,NA,"mohammadiaSupervised_003ut-6dB.wav",1.52988,-0.359721,-3.214439,3.556178,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,29.41,-8.02,62,334,210,561,-3.75,1.43
10,"mohammadiaSupervised",-3,3,NA,"mohammadiaSupervised_003ut-3dB.wav",1.76025,-0.020574,9.983015,11.371746,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,30.66,-8.2,61,328,218,561,-3.39,2.32
